subject,schedule,difficulty,habit,GroupName
Cloud Computing,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cl_MI
Blockchain,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
Blockchain,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bl_AA
Elixir,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
Quantum Computing,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Qu_MB
Swift,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Sw_MI
C,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_C_MB
TypeScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ty_EA
Mobile Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Mo_EB
Java,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Elixir,Evening,Intermediate,Revision; experimentation; peer discussion,Study_El_EI
Dart,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
IoT,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Io_MB
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
Cloud Computing,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cl_AA
Cloud Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cl_EA
Blockchain,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bl_AB
Java,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
PHP,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
PHP,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ph_MB
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
C#,Evening,Beginner,Light reading; practice problems; reward session,Study_C#_EB
Java,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
PowerShell,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Po_MI
Dart,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
Blockchain,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bl_AI
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
Quantum Computing,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Qu_MI
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
Elixir,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
PHP,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ph_AB
Mobile Development,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Mo_MI
Dart,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
Perl,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pe_MA
DevOps,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_De_AB
Perl,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pe_AB
Go,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Go_EA
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Swift,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Sw_MA
Prolog,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Pr_MB
Blockchain,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bl_EA
Mobile Development,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Mo_MB
Data Science,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
Bioinformatics,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Bi_MI
Bash,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ba_MB
Cybersecurity,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cy_AA
IoT,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Io_AB
Dart,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
C,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C_AA
Perl,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Pe_MB
Embedded Systems,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Em_MI
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
Bioinformatics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bi_EA
ai & machine learning,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ai_EA
Blockchain,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bl_AI
Perl,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Pe_AA
Blockchain,Evening,Beginner,Light reading; practice problems; reward session,Study_Bl_EB
TypeScript,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
Quantum Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Qu_AI
TypeScript,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ty_MA
Cybersecurity,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cy_AB
IoT,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Io_AA
PowerShell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Po_EI
JavaScript,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
Prolog,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Pr_AA
Haskell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ha_AI
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
PHP,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ph_EI
Mobile Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Mo_EA
Rust,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
PowerShell,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Po_MA
Cybersecurity,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cy_AB
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
C,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C_AA
Bioinformatics,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Bi_MB
Cloud Computing,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cl_MI
DevOps,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_De_MA
Robotics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ro_EA
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
JavaScript,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Data Science,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Bash,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ba_AI
Go,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
Go,Evening,Beginner,Light reading; practice problems; reward session,Study_Go_EB
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
Go,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Go_MB
Robotics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ro_AA
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
Rust,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Cybersecurity,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Cy_AA
Rust,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Dart,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
TypeScript,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ty_MI
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
C++,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C+_EI
Embedded Systems,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Em_EA
Java,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
C++,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C+_AB
Cloud Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cl_EA
DevOps,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_De_AI
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
ai & machine learning,Evening,Beginner,Light reading; practice problems; reward session,Study_Ai_EB
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Ruby,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
Java,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
TypeScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ty_EA
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
ai & machine learning,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
ai & machine learning,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ai_MI
AR/VR,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ar_MB
Cloud Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cl_EA
JavaScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Embedded Systems,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Em_MB
Lisp,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Li_MI
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
Embedded Systems,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Em_AA
Java,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Prolog,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Pr_EA
Cloud Computing,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Cl_MB
IoT,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Io_MB
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Bioinformatics,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
C++,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
IoT,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Io_MI
Kotlin,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ko_AB
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
C++,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C+_MA
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
DevOps,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_De_AI
C++,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Bash,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ba_MI
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Blockchain,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bl_AA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
Game Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ga_EA
Web Development,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_We_MI
Quantum Computing,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Qu_MI
Perl,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pe_MA
C,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
Perl,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pe_EI
Game Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ga_EA
DevOps,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_De_MB
Rust,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
Ruby,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ru_AI
Python,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Py_AB
Bash,Evening,Beginner,Light reading; practice problems; reward session,Study_Ba_EB
Cloud Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cl_AB
Mobile Development,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Mo_MA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Go,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Go_AB
TypeScript,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ty_AI
Go,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Go_AA
Robotics,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ro_MA
Elixir,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_El_AI
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Lisp,Evening,Beginner,Light reading; practice problems; reward session,Study_Li_EB
C,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C_EI
Embedded Systems,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Em_EI
Dart,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
Blockchain,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
Blockchain,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bl_AB
Ruby,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
Cybersecurity,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Cy_MB
Embedded Systems,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Em_AA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
Java,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Blockchain,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bl_AA
Mobile Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Mo_EI
Bash,Evening,Beginner,Light reading; practice problems; reward session,Study_Ba_EB
Lisp,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
Bash,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ba_EI
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
Kotlin,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ko_MA
